"network_id";"null_model";"replicate";"metric";"value"
"TI142_connectance";"connectance";9;"richness";48
"TI142_connectance";"connectance";9;"connectance";0,0527272727272727
"TI142_connectance";"connectance";9;"degree.shannon";3,82142674138782
"TI142_connectance";"connectance";9;"degree.mean";1,20833333333333
"TI142_connectance";"connectance";9;"degree.sd";0,410414079086058
"TI142_connectance";"connectance";9;"degree.skewness";1,43636969291922
"TI142_connectance";"connectance";9;"degree.kurtosis";3,06315789473684
"TI142_connectance";"connectance";9;"modularity.betweenness";0,929845422116527
"TI142_connectance";"connectance";9;"modularity.infomap";0,929845422116527
"TI142_connectance";"connectance";9;"nestedness";0,359712230215827
"TI142_connectance";"connectance";9;"centrality.degree";0,0175763182238668
"TI142_connectance";"connectance";9;"centrality.eigen";0,930469166118485
"TI142_connectance";"connectance";9;"interaction.overlap";0,053030303030303
"TI142_connectance";"connectance";9;"link.density";1,20833333333333
