"network_id";"null_model";"replicate";"metric";"value"
"B22_32_degdist";"degree_distribution";64;"richness";57
"B22_32_degdist";"degree_distribution";64;"connectance";0,0967741935483871
"B22_32_degdist";"degree_distribution";64;"degree.shannon";3,71790630479273
"B22_32_degdist";"degree_distribution";64;"degree.mean";2,63157894736842
"B22_32_degdist";"degree_distribution";64;"degree.sd";2,52580665295669
"B22_32_degdist";"degree_distribution";64;"degree.skewness";2,70197579882841
"B22_32_degdist";"degree_distribution";64;"degree.kurtosis";12,2230822426071
"B22_32_degdist";"degree_distribution";64;"modularity.betweenness";0,502933333333333
"B22_32_degdist";"degree_distribution";64;"modularity.infomap";0,508533333333333
"B22_32_degdist";"degree_distribution";64;"nestedness";13,6698372816463
"B22_32_degdist";"degree_distribution";64;"centrality.degree";0,228896103896104
"B22_32_degdist";"degree_distribution";64;"centrality.eigen";0,479170322567762
"B22_32_degdist";"degree_distribution";64;"interaction.overlap";0,111528147812284
"B22_32_degdist";"degree_distribution";64;"link.density";2,63157894736842
