"network_id";"null_model";"replicate";"metric";"value"
"M22_125_degdist";"degree_distribution";1;"richness";33
"M22_125_degdist";"degree_distribution";1;"connectance";0,186363636363636
"M22_125_degdist";"degree_distribution";1;"degree.shannon";3,08278872248992
"M22_125_degdist";"degree_distribution";1;"degree.mean";2,48484848484848
"M22_125_degdist";"degree_distribution";1;"degree.sd";3,00126236067022
"M22_125_degdist";"degree_distribution";1;"degree.skewness";3,67770872382558
"M22_125_degdist";"degree_distribution";1;"degree.kurtosis";17,8654176637399
"M22_125_degdist";"degree_distribution";1;"modularity.betweenness";0,455978584176086
"M22_125_degdist";"degree_distribution";1;"modularity.infomap";0,457168352171327
"M22_125_degdist";"degree_distribution";1;"nestedness";24,244966442953
"M22_125_degdist";"degree_distribution";1;"centrality.degree";0,482862903225806
"M22_125_degdist";"degree_distribution";1;"centrality.eigen";0,345336168094556
"M22_125_degdist";"degree_distribution";1;"interaction.overlap";0,327079137237032
"M22_125_degdist";"degree_distribution";1;"link.density";2,48484848484848
