"network_id";"null_model";"replicate";"metric";"value"
"TI100_degdist";"degree_distribution";35;"richness";22
"TI100_degdist";"degree_distribution";35;"connectance";0,154545454545455
"TI100_degdist";"degree_distribution";35;"degree.shannon";2,91732261630959
"TI100_degdist";"degree_distribution";35;"degree.mean";1,54545454545455
"TI100_degdist";"degree_distribution";35;"degree.sd";1,05682690961345
"TI100_degdist";"degree_distribution";35;"degree.skewness";1,98408587960356
"TI100_degdist";"degree_distribution";35;"degree.kurtosis";6,29259058950784
"TI100_degdist";"degree_distribution";35;"modularity.betweenness";0,622837370242214
"TI100_degdist";"degree_distribution";35;"modularity.infomap";0,622837370242214
"TI100_degdist";"degree_distribution";35;"nestedness";4,5045045045045
"TI100_degdist";"degree_distribution";35;"centrality.degree";0,180952380952381
"TI100_degdist";"degree_distribution";35;"centrality.eigen";0,722864602305608
"TI100_degdist";"degree_distribution";35;"interaction.overlap";0,148333333333333
"TI100_degdist";"degree_distribution";35;"link.density";1,54545454545455
